Tweet,Label,tweet_tokens,tweet_freq_dist,tweet_normalized,token_stop_word,tweet_stemming
lanjutkan perjuangan pak bapak orang baik pasti ditempatkan di tempat yg lebih baik juga,0,"['lanjutkan', 'perjuangan', 'pak', 'bapak', 'orang', 'baik', 'pasti', 'ditempatkan', 'di', 'tempat', 'yg', 'lebih', 'baik', 'juga']",<FreqDist with 13 samples and 14 outcomes>,"['lanjutkan', 'perjuangan', 'pak', 'bapak', 'orang', 'baik', 'pasti', 'ditempatkan', 'di', 'tempat', 'yang', 'lebih', 'baik', 'juga']","['lanjutkan', 'perjuangan', 'orang', 'ditempatkan']","['lanjut', 'juang', 'orang', 'tempat']"
rt ferpuadvocates sumarsono gaya pak ahok yg kerja keras patut dicontoh dan itu bagus,0,"['rt', 'ferpuadvocates', 'sumarsono', 'gaya', 'pak', 'ahok', 'yg', 'kerja', 'keras', 'patut', 'dicontoh', 'dan', 'itu', 'bagus']",<FreqDist with 14 samples and 14 outcomes>,"['rt', 'ferpuadvocates', 'sumarsono', 'gaya', 'pak', 'ahok', 'yang', 'kerja', 'keras', 'patut', 'dicontoh', 'dan', 'itu', 'bagus']","['rt', 'ferpuadvocates', 'sumarsono', 'gaya', 'ahok', 'kerja', 'keras', 'patut', 'dicontoh', 'bagus']","['rt', 'ferpuadvocates', 'sumarsono', 'gaya', 'ahok', 'kerja', 'keras', 'patut', 'contoh', 'bagus']"
debatfinalpilkadajkt nggak cuma yang pengen foto sama ahok juga lho,0,"['debatfinalpilkadajkt', 'nggak', 'cuma', 'yang', 'pengen', 'foto', 'sama', 'ahok', 'juga', 'lho']",<FreqDist with 10 samples and 10 outcomes>,"['debatfinalpilkadajkt', 'nggak', 'cuma', 'yang', 'pengen', 'foto', 'sama', 'ahok', 'juga', 'lho']","['debatfinalpilkadajkt', 'nggak', 'pengen', 'foto', 'ahok', 'lho']","['debatfinalpilkadajkt', 'nggak', 'ken', 'foto', 'ahok', 'lho']"
rt ipunglombok hadeuuuh kenapa jadi gaduh gini pilkada dki ya padahal pilkada serentak lalu aman aman saja,0,"['rt', 'ipunglombok', 'hadeuuuh', 'kenapa', 'jadi', 'gaduh', 'gini', 'pilkada', 'dki', 'ya', 'padahal', 'pilkada', 'serentak', 'lalu', 'aman', 'aman', 'saja']",<FreqDist with 15 samples and 17 outcomes>,"['rt', 'ipunglombok', 'hadeuuuh', 'kenapa', 'jadi', 'gaduh', 'gini', 'pilkada', 'dki', 'ya', 'padahal', 'pilkada', 'serentak', 'lalu', 'aman', 'aman', 'saja']","['rt', 'ipunglombok', 'hadeuuuh', 'gaduh', 'gini', 'pilkada', 'dki', 'ya', 'pilkada', 'serentak', 'aman', 'aman']","['rt', 'ipunglombok', 'hadeuuuh', 'gaduh', 'gin', 'pilkada', 'dki', 'ya', 'pilkada', 'serentak', 'aman', 'aman']"
walaupun bapak tidak menang tapi saya menikmati kerja keras bapak selama menjabat terima kasih untuk bapak ahok,0,"['walaupun', 'bapak', 'tidak', 'menang', 'tapi', 'saya', 'menikmati', 'kerja', 'keras', 'bapak', 'selama', 'menjabat', 'terima', 'kasih', 'untuk', 'bapak', 'ahok']",<FreqDist with 15 samples and 17 outcomes>,"['walaupun', 'bapak', 'tidak', 'menang', 'tapi', 'saya', 'menikmati', 'kerja', 'keras', 'bapak', 'selama', 'menjabat', 'terima', 'kasih', 'untuk', 'bapak', 'ahok']","['menang', 'menikmati', 'kerja', 'keras', 'menjabat', 'terima', 'kasih', 'ahok']","['menang', 'nikmat', 'kerja', 'keras', 'jabat', 'terima', 'kasih', 'ahok']"
gubernur dan wakil gubernur terbaik yang pernah jakarta miliki,0,"['gubernur', 'dan', 'wakil', 'gubernur', 'terbaik', 'yang', 'pernah', 'jakarta', 'miliki']",<FreqDist with 8 samples and 9 outcomes>,"['gubernur', 'dan', 'wakil', 'gubernur', 'terbaik', 'yang', 'pernah', 'jakarta', 'miliki']","['gubernur', 'wakil', 'gubernur', 'terbaik', 'jakarta', 'miliki']","['gubernur', 'wakil', 'gubernur', 'baik', 'jakarta', 'milik']"
semoga ahokdjarot bisa terus melanjutkan visi misi nya untuk membangun kota jakarta agar lebih rapih bersih dan nyaman,0,"['semoga', 'ahokdjarot', 'bisa', 'terus', 'melanjutkan', 'visi', 'misi', 'nya', 'untuk', 'membangun', 'kota', 'jakarta', 'agar', 'lebih', 'rapih', 'bersih', 'dan', 'nyaman']",<FreqDist with 18 samples and 18 outcomes>,"['semoga', 'ahokdjarot', 'bisa', 'terus', 'melanjutkan', 'visi', 'misi', 'nya', 'untuk', 'membangun', 'kota', 'jakarta', 'agar', 'lebih', 'rapih', 'bersih', 'dan', 'nyaman']","['semoga', 'ahokdjarot', 'melanjutkan', 'visi', 'misi', 'nya', 'membangun', 'kota', 'jakarta', 'rapih', 'bersih', 'nyaman']","['moga', 'ahokdjarot', 'lanjut', 'visi', 'misi', 'nya', 'bangun', 'kota', 'jakarta', 'rapih', 'bersih', 'nyaman']"
ahmad dhani tak puas debat pilkada masalah jalan di bekasi belum sempat terungkap httpstco,0,"['ahmad', 'dhani', 'tak', 'puas', 'debat', 'pilkada', 'masalah', 'jalan', 'di', 'bekasi', 'belum', 'sempat', 'terungkap', 'httpstco']",<FreqDist with 14 samples and 14 outcomes>,"['ahmad', 'dhani', 'tak', 'puas', 'debat', 'pilkada', 'masalah', 'jalan', 'di', 'bekasi', 'belum', 'sempat', 'terungkap', 'httpstco']","['ahmad', 'dhani', 'puas', 'debat', 'pilkada', 'jalan', 'bekasi', 'terungkap', 'httpstco']","['ahmad', 'dhani', 'puas', 'debat', 'pilkada', 'jalan', 'bekas', 'ungkap', 'httpstco']"
allah swt tdk butuh anda tapi anda yang butuh allahrezeki hidup matimu allah yg tentukan mau khianati allah yakin gak nyesel sidangahok,0,"['allah', 'swt', 'tdk', 'butuh', 'anda', 'tapi', 'anda', 'yang', 'butuh', 'allahrezeki', 'hidup', 'matimu', 'allah', 'yg', 'tentukan', 'mau', 'khianati', 'allah', 'yakin', 'gak', 'nyesel', 'sidangahok']",<FreqDist with 18 samples and 22 outcomes>,"['allah', 'swt', 'tidak', 'butuh', 'anda', 'tapi', 'anda', 'yang', 'butuh', 'allahrezeki', 'hidup', 'matimu', 'allah', 'yang', 'tentukan', 'mau', 'khianati', 'allah', 'yakin', 'gak', 'nyesel', 'sidangahok']","['allah', 'swt', 'butuh', 'butuh', 'allahrezeki', 'hidup', 'matimu', 'allah', 'tentukan', 'khianati', 'allah', 'gak', 'nyesel', 'sidangahok']","['allah', 'swt', 'butuh', 'butuh', 'allahrezeki', 'hidup', 'mati', 'allah', 'tentu', 'khianat', 'allah', 'gak', 'nyesel', 'sidangahok']"
sabar iklas ya pak apa pun hasil nya kita tetap dukung di mna punjabatn apa pun yg bpk emban nanti tetapahok,0,"['sabar', 'iklas', 'ya', 'pak', 'apa', 'pun', 'hasil', 'nya', 'kita', 'tetap', 'dukung', 'di', 'mna', 'punjabatn', 'apa', 'pun', 'yg', 'bpk', 'emban', 'nanti', 'tetapahok']",<FreqDist with 19 samples and 21 outcomes>,"['sabar', 'iklas', 'ya', 'pak', 'apa', 'pun', 'hasil', 'nya', 'kita', 'tetap', 'dukung', 'di', 'mna', 'punjabatn', 'apa', 'pun', 'yang', 'bapak', 'emban', 'nanti', 'tetapahok']","['sabar', 'iklas', 'ya', 'hasil', 'nya', 'dukung', 'mna', 'punjabatn', 'emban', 'tetapahok']","['sabar', 'iklas', 'ya', 'hasil', 'nya', 'dukung', 'mna', 'punjabatn', 'emban', 'tetapahok']"
siapsiap meme cctv debatfinalpilkadajkt debatfinaldki,0,"['siapsiap', 'meme', 'cctv', 'debatfinalpilkadajkt', 'debatfinaldki']",<FreqDist with 5 samples and 5 outcomes>,"['siapsiap', 'meme', 'cctv', 'debatfinalpilkadajkt', 'debatfinaldki']","['siapsiap', 'meme', 'cctv', 'debatfinalpilkadajkt', 'debatfinaldki']","['siapsiap', 'meme', 'cctv', 'debatfinalpilkadajkt', 'debatfinaldki']"
menurut anda transportasi online manakah dikatakan tarif murah aman nyaman melayani,0,"['menurut', 'anda', 'transportasi', 'online', 'manakah', 'dikatakan', 'tarif', 'murah', 'aman', 'nyaman', 'melayani']",<FreqDist with 11 samples and 11 outcomes>,"['menurut', 'anda', 'transportasi', 'online', 'manakah', 'dikatakan', 'tarif', 'murah', 'aman', 'nyaman', 'melayani']","['transportasi', 'online', 'manakah', 'tarif', 'murah', 'aman', 'nyaman', 'melayani']","['transportasi', 'online', 'mana', 'tarif', 'murah', 'aman', 'nyaman', 'layan']"
aku cinta pak ahok terimakasih ya pak atas jasajasa dan kerja nyatanya selama tahun terakhir,0,"['aku', 'cinta', 'pak', 'ahok', 'terimakasih', 'ya', 'pak', 'atas', 'jasajasa', 'dan', 'kerja', 'nyatanya', 'selama', 'tahun', 'terakhir']",<FreqDist with 14 samples and 15 outcomes>,"['aku', 'cinta', 'pak', 'ahok', 'terimakasih', 'ya', 'pak', 'atas', 'jasajasa', 'dan', 'kerja', 'nyatanya', 'selama', 'tahun', 'terakhir']","['cinta', 'ahok', 'terimakasih', 'ya', 'jasajasa', 'kerja']","['cinta', 'ahok', 'terimakasih', 'ya', 'jasajasa', 'kerja']"
matanajwadebatjakarta acara uda abis menurut kalian debat sapa yang betulbetul memaparkan prog dan solusi,0,"['matanajwadebatjakarta', 'acara', 'uda', 'abis', 'menurut', 'kalian', 'debat', 'sapa', 'yang', 'betulbetul', 'memaparkan', 'prog', 'dan', 'solusi']",<FreqDist with 14 samples and 14 outcomes>,"['matanajwadebatjakarta', 'acara', 'uda', 'abis', 'menurut', 'kalian', 'debat', 'sapa', 'yang', 'betulbetul', 'memaparkan', 'prog', 'dan', 'solusi']","['matanajwadebatjakarta', 'acara', 'uda', 'abis', 'debat', 'sapa', 'betulbetul', 'memaparkan', 'prog', 'solusi']","['matanajwadebatjakarta', 'acara', 'uda', 'abis', 'debat', 'sapa', 'betulbetul', 'papar', 'prog', 'solusi']"
jabatan bukan hal penting yg terpenting bapak tetap orang terhebat di jakarta tentang kerja keras pak ahoksekali lagi terima kasih pak ahok,0,"['jabatan', 'bukan', 'hal', 'penting', 'yg', 'terpenting', 'bapak', 'tetap', 'orang', 'terhebat', 'di', 'jakarta', 'tentang', 'kerja', 'keras', 'pak', 'ahoksekali', 'lagi', 'terima', 'kasih', 'pak', 'ahok']",<FreqDist with 21 samples and 22 outcomes>,"['jabatan', 'bukan', 'hal', 'penting', 'yang', 'terpenting', 'bapak', 'tetap', 'orang', 'terhebat', 'di', 'jakarta', 'tentang', 'kerja', 'keras', 'pak', 'ahoksekali', 'lagi', 'terima', 'kasih', 'pak', 'ahok']","['jabatan', 'terpenting', 'orang', 'terhebat', 'jakarta', 'kerja', 'keras', 'ahoksekali', 'terima', 'kasih', 'ahok']","['jabat', 'penting', 'orang', 'hebat', 'jakarta', 'kerja', 'keras', 'ahoksekali', 'terima', 'kasih', 'ahok']"
pengamat pilkada dki panas karena parpol sulit disiplinkan massa,0,"['pengamat', 'pilkada', 'dki', 'panas', 'karena', 'parpol', 'sulit', 'disiplinkan', 'massa']",<FreqDist with 9 samples and 9 outcomes>,"['pengamat', 'pilkada', 'dki', 'panas', 'karena', 'parpol', 'sulit', 'disiplinkan', 'massa']","['pengamat', 'pilkada', 'dki', 'panas', 'parpol', 'sulit', 'disiplinkan', 'massa']","['amat', 'pilkada', 'dki', 'panas', 'parpol', 'sulit', 'disiplin', 'massa']"
ini pelajaran yang dipetik ahok dari pilkada dki,0,"['ini', 'pelajaran', 'yang', 'dipetik', 'ahok', 'dari', 'pilkada', 'dki']",<FreqDist with 8 samples and 8 outcomes>,"['ini', 'pelajaran', 'yang', 'dipetik', 'ahok', 'dari', 'pilkada', 'dki']","['pelajaran', 'dipetik', 'ahok', 'pilkada', 'dki']","['ajar', 'petik', 'ahok', 'pilkada', 'dki']"
presiden percaya pilkada dki hasilkan pemimpin terbaik,0,"['presiden', 'percaya', 'pilkada', 'dki', 'hasilkan', 'pemimpin', 'terbaik']",<FreqDist with 7 samples and 7 outcomes>,"['presiden', 'percaya', 'pilkada', 'dki', 'hasilkan', 'pemimpin', 'terbaik']","['presiden', 'percaya', 'pilkada', 'dki', 'hasilkan', 'pemimpin', 'terbaik']","['presiden', 'percaya', 'pilkada', 'dki', 'hasil', 'pimpin', 'baik']"
matanajwa mantapppp mata najwa diskusi lebih hidup dan mendidik jauh berkualitas di banding debat yg selenggarakan kpu,0,"['matanajwa', 'mantapppp', 'mata', 'najwa', 'diskusi', 'lebih', 'hidup', 'dan', 'mendidik', 'jauh', 'berkualitas', 'di', 'banding', 'debat', 'yg', 'selenggarakan', 'kpu']",<FreqDist with 17 samples and 17 outcomes>,"['matanajwa', 'mantapppp', 'mata', 'najwa', 'diskusi', 'lebih', 'hidup', 'dan', 'mendidik', 'jauh', 'berkualitas', 'di', 'banding', 'debat', 'yang', 'selenggarakan', 'kpu']","['matanajwa', 'mantapppp', 'mata', 'najwa', 'diskusi', 'hidup', 'mendidik', 'berkualitas', 'banding', 'debat', 'selenggarakan', 'kpu']","['matanajwa', 'mantapppp', 'mata', 'najwa', 'diskusi', 'hidup', 'didik', 'kualitas', 'banding', 'debat', 'selenggara', 'kpu']"
rt ahok harus bebas demi hukum demi keadilan demi kelanjutan perbaikan dki semoga hakim mmpunyai sense of justice,0,"['rt', 'ahok', 'harus', 'bebas', 'demi', 'hukum', 'demi', 'keadilan', 'demi', 'kelanjutan', 'perbaikan', 'dki', 'semoga', 'hakim', 'mmpunyai', 'sense', 'of', 'justice']",<FreqDist with 16 samples and 18 outcomes>,"['rt', 'ahok', 'harus', 'bebas', 'demi', 'hukum', 'demi', 'keadilan', 'demi', 'kelanjutan', 'perbaikan', 'dki', 'semoga', 'hakim', 'mmpunyai', 'sense', 'of', 'justice']","['rt', 'ahok', 'bebas', 'hukum', 'keadilan', 'kelanjutan', 'perbaikan', 'dki', 'semoga', 'hakim', 'mmpunyai', 'sense', 'of', 'justice']","['rt', 'ahok', 'bebas', 'hukum', 'adil', 'lanjut', 'baik', 'dki', 'moga', 'hakim', 'mmpunyai', 'sense', 'of', 'justice']"
jangan padam untuk kemanusiaan ya pak saya mengenang semua hal manis yg telah bapak perjuangkan,0,"['jangan', 'padam', 'untuk', 'kemanusiaan', 'ya', 'pak', 'saya', 'mengenang', 'semua', 'hal', 'manis', 'yg', 'telah', 'bapak', 'perjuangkan']",<FreqDist with 15 samples and 15 outcomes>,"['jangan', 'padam', 'untuk', 'kemanusiaan', 'ya', 'pak', 'saya', 'mengenang', 'semua', 'hal', 'manis', 'yang', 'telah', 'bapak', 'perjuangkan']","['padam', 'kemanusiaan', 'ya', 'mengenang', 'manis', 'perjuangkan']","['padam', 'manusia', 'ya', 'kenang', 'manis', 'juang']"
rt ngomong manis memang gampang giliran kerja bingung matanajwadebatjakarta,0,"['rt', 'ngomong', 'manis', 'memang', 'gampang', 'giliran', 'kerja', 'bingung', 'matanajwadebatjakarta']",<FreqDist with 9 samples and 9 outcomes>,"['rt', 'ngomong', 'manis', 'memang', 'gampang', 'giliran', 'kerja', 'bingung', 'matanajwadebatjakarta']","['rt', 'ngomong', 'manis', 'gampang', 'giliran', 'kerja', 'bingung', 'matanajwadebatjakarta']","['rt', 'ngomong', 'manis', 'gampang', 'gilir', 'kerja', 'bingung', 'matanajwadebatjakarta']"
bapak tetap yg terbaik untuk jakartaterima kasih pak untuk semua yg bapak kerjakan selama ini semoga allah selalu meridhoi bapak dalam setiap langkah bapak,0,"['bapak', 'tetap', 'yg', 'terbaik', 'untuk', 'jakartaterima', 'kasih', 'pak', 'untuk', 'semua', 'yg', 'bapak', 'kerjakan', 'selama', 'ini', 'semoga', 'allah', 'selalu', 'meridhoi', 'bapak', 'dalam', 'setiap', 'langkah', 'bapak']",<FreqDist with 19 samples and 24 outcomes>,"['bapak', 'tetap', 'yang', 'terbaik', 'untuk', 'jakartaterima', 'kasih', 'pak', 'untuk', 'semua', 'yang', 'bapak', 'kerjakan', 'selama', 'ini', 'semoga', 'allah', 'selalu', 'meridhoi', 'bapak', 'dalam', 'setiap', 'langkah', 'bapak']","['terbaik', 'jakartaterima', 'kasih', 'kerjakan', 'semoga', 'allah', 'meridhoi', 'langkah']","['baik', 'jakartaterima', 'kasih', 'kerja', 'moga', 'allah', 'meridhoi', 'langkah']"
semoga tuhan memberikan seluruh masyarakat dki jakarta keadilan sesuai pemimpin yg demi rakyat amin,0,"['semoga', 'tuhan', 'memberikan', 'seluruh', 'masyarakat', 'dki', 'jakarta', 'keadilan', 'sesuai', 'pemimpin', 'yg', 'demi', 'rakyat', 'amin']",<FreqDist with 14 samples and 14 outcomes>,"['semoga', 'tuhan', 'memberikan', 'seluruh', 'masyarakat', 'dki', 'jakarta', 'keadilan', 'sesuai', 'pemimpin', 'yang', 'demi', 'rakyat', 'amin']","['semoga', 'tuhan', 'masyarakat', 'dki', 'jakarta', 'keadilan', 'sesuai', 'pemimpin', 'rakyat', 'amin']","['moga', 'tuhan', 'masyarakat', 'dki', 'jakarta', 'adil', 'sesuai', 'pimpin', 'rakyat', 'amin']"
atau perempuan berbeda dengan kaum perempuan debatfinalpilkadajk,0,"['atau', 'perempuan', 'berbeda', 'dengan', 'kaum', 'perempuan', 'debatfinalpilkadajk']",<FreqDist with 6 samples and 7 outcomes>,"['atau', 'perempuan', 'berbeda', 'dengan', 'kaum', 'perempuan', 'debatfinalpilkadajk']","['perempuan', 'berbeda', 'kaum', 'perempuan', 'debatfinalpilkadajk']","['perempuan', 'beda', 'kaum', 'perempuan', 'debatfinalpilkadajk']"
rt teddygusnaidi sidang hari ini makin menguatkan bahwa ahok bukan penista agama ada yang bisa bantah nhttpstco,0,"['rt', 'teddygusnaidi', 'sidang', 'hari', 'ini', 'makin', 'menguatkan', 'bahwa', 'ahok', 'bukan', 'penista', 'agama', 'ada', 'yang', 'bisa', 'bantah', 'nhttpstco']",<FreqDist with 17 samples and 17 outcomes>,"['rt', 'teddygusnaidi', 'sidang', 'hari', 'ini', 'makin', 'menguatkan', 'bahwa', 'ahok', 'bukan', 'penista', 'agama', 'ada', 'yang', 'bisa', 'bantah', 'nhttpstco']","['rt', 'teddygusnaidi', 'sidang', 'menguatkan', 'ahok', 'penista', 'agama', 'bantah', 'nhttpstco']","['rt', 'teddygusnaidi', 'sidang', 'kuat', 'ahok', 'nista', 'agama', 'bantah', 'nhttpstco']"
mutiara tetap mutiara pak ahok djarot tuhan pny rencana yg lebih dahsyat utk bapak utk indonesia maju terus,0,"['mutiara', 'tetap', 'mutiara', 'pak', 'ahok', 'djarot', 'tuhan', 'pny', 'rencana', 'yg', 'lebih', 'dahsyat', 'utk', 'bapak', 'utk', 'indonesia', 'maju', 'terus']",<FreqDist with 16 samples and 18 outcomes>,"['mutiara', 'tetap', 'mutiara', 'pak', 'ahok', 'djarot', 'tuhan', 'pny', 'rencana', 'yang', 'lebih', 'dahsyat', 'utk', 'bapak', 'utk', 'indonesia', 'maju', 'terus']","['mutiara', 'mutiara', 'ahok', 'djarot', 'tuhan', 'pny', 'rencana', 'dahsyat', 'utk', 'utk', 'indonesia', 'maju']","['mutiara', 'mutiara', 'ahok', 'djarot', 'tuhan', 'pny', 'rencana', 'dahsyat', 'utk', 'utk', 'indonesia', 'maju']"
rt woww dukungan rakyat palestina ke ahok yg dituduhsbg penista agama mrk ahok ahok is the best httpstco,0,"['rt', 'woww', 'dukungan', 'rakyat', 'palestina', 'ke', 'ahok', 'yg', 'dituduhsbg', 'penista', 'agama', 'mrk', 'ahok', 'ahok', 'is', 'the', 'best', 'httpstco']",<FreqDist with 16 samples and 18 outcomes>,"['rt', 'woww', 'dukungan', 'rakyat', 'palestina', 'ke', 'ahok', 'yang', 'dituduhsbg', 'penista', 'agama', 'mrk', 'ahok', 'ahok', 'is', 'the', 'best', 'httpstco']","['rt', 'woww', 'dukungan', 'rakyat', 'palestina', 'ahok', 'dituduhsbg', 'penista', 'agama', 'mrk', 'ahok', 'ahok', 'is', 'the', 'best', 'httpstco']","['rt', 'woww', 'dukung', 'rakyat', 'palestina', 'ahok', 'dituduhsbg', 'nista', 'agama', 'mrk', 'ahok', 'ahok', 'is', 'the', 'best', 'httpstco']"
ahok banyak belajar di pilkada dki,0,"['ahok', 'banyak', 'belajar', 'di', 'pilkada', 'dki']",<FreqDist with 6 samples and 6 outcomes>,"['ahok', 'banyak', 'belajar', 'di', 'pilkada', 'dki']","['ahok', 'belajar', 'pilkada', 'dki']","['ahok', 'ajar', 'pilkada', 'dki']"
jangan pernah lelah mengabdi untuk indonesia pak basukibtp tetapahok,0,"['jangan', 'pernah', 'lelah', 'mengabdi', 'untuk', 'indonesia', 'pak', 'basukibtp', 'tetapahok']",<FreqDist with 9 samples and 9 outcomes>,"['jangan', 'pernah', 'lelah', 'mengabdi', 'untuk', 'indonesia', 'pak', 'basukibtp', 'tetapahok']","['lelah', 'mengabdi', 'indonesia', 'basukibtp', 'tetapahok']","['lelah', 'abdi', 'indonesia', 'basukibtp', 'tetapahok']"
ahok mari berlomba program debatfinalpilkadajkt,0,"['ahok', 'mari', 'berlomba', 'program', 'debatfinalpilkadajkt']",<FreqDist with 5 samples and 5 outcomes>,"['ahok', 'mari', 'berlomba', 'program', 'debatfinalpilkadajkt']","['ahok', 'mari', 'berlomba', 'program', 'debatfinalpilkadajkt']","['ahok', 'mari', 'lomba', 'program', 'debatfinalpilkadajkt']"
aku akui pak ahok itu tangguh sekali dan apa adanya,0,"['aku', 'akui', 'pak', 'ahok', 'itu', 'tangguh', 'sekali', 'dan', 'apa', 'adanya']",<FreqDist with 10 samples and 10 outcomes>,"['aku', 'akui', 'pak', 'ahok', 'itu', 'tangguh', 'sekali', 'dan', 'apa', 'adanya']","['akui', 'ahok', 'tangguh']","['aku', 'ahok', 'tangguh']"
mantab ahok dan pemprov dki jakarta terjunkan alat berat untuk keruk sampah di waduk pluit,0,"['mantab', 'ahok', 'dan', 'pemprov', 'dki', 'jakarta', 'terjunkan', 'alat', 'berat', 'untuk', 'keruk', 'sampah', 'di', 'waduk', 'pluit']",<FreqDist with 15 samples and 15 outcomes>,"['mantab', 'ahok', 'dan', 'pemprov', 'dki', 'jakarta', 'terjunkan', 'alat', 'berat', 'untuk', 'keruk', 'sampah', 'di', 'waduk', 'pluit']","['mantab', 'ahok', 'pemprov', 'dki', 'jakarta', 'terjunkan', 'alat', 'berat', 'keruk', 'sampah', 'waduk', 'pluit']","['mantab', 'ahok', 'pemprov', 'dki', 'jakarta', 'terjun', 'alat', 'berat', 'keruk', 'sampah', 'waduk', 'pluit']"
genderang perang makin kencang debatfinalpilkadajkt,0,"['genderang', 'perang', 'makin', 'kencang', 'debatfinalpilkadajkt']",<FreqDist with 5 samples and 5 outcomes>,"['genderang', 'perang', 'makin', 'kencang', 'debatfinalpilkadajkt']","['genderang', 'perang', 'kencang', 'debatfinalpilkadajkt']","['genderang', 'perang', 'kencang', 'debatfinalpilkadajkt']"
pada akhirnya orang jahat akan jatuh dan orang baik akan dibangkitkan,0,"['pada', 'akhirnya', 'orang', 'jahat', 'akan', 'jatuh', 'dan', 'orang', 'baik', 'akan', 'dibangkitkan']",<FreqDist with 9 samples and 11 outcomes>,"['pada', 'akhirnya', 'orang', 'jahat', 'akan', 'jatuh', 'dan', 'orang', 'baik', 'akan', 'dibangkitkan']","['orang', 'jahat', 'jatuh', 'orang', 'dibangkitkan']","['orang', 'jahat', 'jatuh', 'orang', 'bangkit']"
rt eliyamkom kesimpulannya tuips mari kita menangkan agus sylvi satu putaran gak perlu pakai putaran segala cuma habiskan waktu,0,"['rt', 'eliyamkom', 'kesimpulannya', 'tuips', 'mari', 'kita', 'menangkan', 'agus', 'sylvi', 'satu', 'putaran', 'gak', 'perlu', 'pakai', 'putaran', 'segala', 'cuma', 'habiskan', 'waktu']",<FreqDist with 18 samples and 19 outcomes>,"['rt', 'eliyamkom', 'kesimpulannya', 'tuips', 'mari', 'kita', 'menangkan', 'agus', 'sylvi', 'satu', 'putaran', 'gak', 'perlu', 'pakai', 'putaran', 'segala', 'cuma', 'habiskan', 'waktu']","['rt', 'eliyamkom', 'kesimpulannya', 'tuips', 'mari', 'menangkan', 'agus', 'sylvi', 'putaran', 'gak', 'pakai', 'putaran', 'habiskan']","['rt', 'eliyamkom', 'simpul', 'tuips', 'mari', 'menang', 'agus', 'sylvi', 'putar', 'gak', 'pakai', 'putar', 'habis']"
parpol pendukung ahokdjarot komitmen jaga pilkada damai,0,"['parpol', 'pendukung', 'ahokdjarot', 'komitmen', 'jaga', 'pilkada', 'damai']",<FreqDist with 7 samples and 7 outcomes>,"['parpol', 'pendukung', 'ahokdjarot', 'komitmen', 'jaga', 'pilkada', 'damai']","['parpol', 'pendukung', 'ahokdjarot', 'komitmen', 'jaga', 'pilkada', 'damai']","['parpol', 'dukung', 'ahokdjarot', 'komitmen', 'jaga', 'pilkada', 'damai']"
kalah atau menang tetapahok terimakasih krn banyak ngasih pelajaran bagaimana kerja keras utk rakyat dgn bersih,0,"['kalah', 'atau', 'menang', 'tetapahok', 'terimakasih', 'krn', 'banyak', 'ngasih', 'pelajaran', 'bagaimana', 'kerja', 'keras', 'utk', 'rakyat', 'dgn', 'bersih']",<FreqDist with 16 samples and 16 outcomes>,"['kalah', 'atau', 'menang', 'tetapahok', 'terimakasih', 'krn', 'banyak', 'ngasih', 'pelajaran', 'bagaimana', 'kerja', 'keras', 'utk', 'rakyat', 'dgn', 'bersih']","['kalah', 'menang', 'tetapahok', 'terimakasih', 'krn', 'ngasih', 'pelajaran', 'kerja', 'keras', 'utk', 'rakyat', 'dgn', 'bersih']","['kalah', 'menang', 'tetapahok', 'terimakasih', 'krn', 'ngasih', 'ajar', 'kerja', 'keras', 'utk', 'rakyat', 'dgn', 'bersih']"
